epoch,accuracy,loss,val_accuracy,val_loss
0,0.706562876701355,6.096619129180908,0.6922563314437866,5.35811710357666
1,0.7713014483451843,4.479928970336914,0.7449933290481567,3.778928518295288
2,0.7850945591926575,3.1423046588897705,0.5170226693153381,2.9237029552459717
3,0.7995550632476807,2.1752426624298096,0.7703604698181152,1.8490246534347534
4,0.8104560375213623,1.530430555343628,0.7670226693153381,1.4015820026397705
5,0.7962180376052856,1.148303508758545,0.7780373692512512,1.0526330471038818
6,0.8100111484527588,0.8917627930641174,0.6905874609947205,0.9548836350440979
7,0.8182424902915955,0.7345935106277466,0.5684245824813843,0.9745385646820068
8,0.8289210200309753,0.6401417851448059,0.5654205679893494,1.107201337814331
9,0.8295884132385254,0.5979138612747192,0.7763684988021851,0.6709524393081665
10,0.8342602849006653,0.553008496761322,0.5203604698181152,1.1133815050125122
11,0.8449388146400452,0.5261650085449219,0.743658185005188,0.6784042119979858
12,0.8353726267814636,0.5344351530075073,0.7553404569625854,0.640450119972229
13,0.8291434645652771,0.5421103239059448,0.6565420627593994,0.7753063440322876
14,0.8375973105430603,0.5177173018455505,0.8384512662887573,0.5460820198059082
15,0.8453837633132935,0.4966532289981842,0.7923898696899414,0.5986756086349487
16,0.8258064389228821,0.535179615020752,0.5096795558929443,1.6020073890686035
17,0.8456062078475952,0.5190900564193726,0.5030040144920349,2.3010571002960205
18,0.8484983444213867,0.5103180408477783,0.6244993209838867,0.8914227485656738
19,0.8362625241279602,0.5398963689804077,0.7767022848129272,0.6576077938079834
20,0.8389321565628052,0.5142947435379028,0.7409879565238953,0.6906059384346008
21,0.85161292552948,0.5022929906845093,0.8074098825454712,0.6015837788581848
22,0.8473860025405884,0.5016451478004456,0.8170894384384155,0.5821718573570251
23,0.8456062078475952,0.4963269829750061,0.7116155028343201,0.7319818139076233
24,0.8418242335319519,0.5036304593086243,0.7313084006309509,0.6921062469482422
25,0.8398220539093018,0.5015603303909302,0.6478638052940369,0.768421471118927
26,0.8547274470329285,0.47387680411338806,0.5597463250160217,1.1321500539779663
27,0.8449388146400452,0.4787876307964325,0.780707597732544,0.6277458667755127
28,0.8569521903991699,0.4788852334022522,0.7293057441711426,0.6437310576438904
29,0.8327029943466187,0.5192635655403137,0.5053404569625854,4.885437965393066
30,0.8545050024986267,0.4934355318546295,0.6545394062995911,0.9530900120735168
31,0.8502780795097351,0.48221564292907715,0.7329773306846619,0.6879580616950989
32,0.8536151051521301,0.5014601945877075,0.6214953064918518,0.7849677801132202
33,0.860956609249115,0.4907471537590027,0.7900534272193909,0.623650848865509
34,0.8589543700218201,0.47501233220100403,0.7623497843742371,0.6566898226737976
35,0.8600667119026184,0.47372472286224365,0.7409879565238953,0.6519368290901184
36,0.8587319254875183,0.47355616092681885,0.7449933290481567,0.7452961206436157
37,0.8638487458229065,0.46149536967277527,0.6104806661605835,0.7897685170173645
38,0.8629588484764099,0.4572085738182068,0.7947263121604919,0.5901973247528076
39,0.8711901903152466,0.440479040145874,0.7750333547592163,0.6015624403953552
40,0.8718576431274414,0.4454821050167084,0.8534712791442871,0.49165070056915283
41,0.8654060363769531,0.4518815875053406,0.743658185005188,0.6776390671730042
42,0.876084566116333,0.4299324154853821,0.5040053129196167,3.1004421710968018
43,0.8723025321960449,0.4291299879550934,0.6688918471336365,1.176999568939209
44,0.8700778484344482,0.4471653699874878,0.8094125390052795,0.7071515321731567
45,0.8725250363349915,0.43978720903396606,0.8024032115936279,0.5931198000907898
46,0.8823136687278748,0.4321650564670563,0.8361148238182068,0.5142441987991333
47,0.8785316944122314,0.4204407036304474,0.7349799871444702,0.7394651770591736
48,0.8765294551849365,0.42754414677619934,0.7413217425346375,0.6325452327728271
49,0.8816462755203247,0.41439321637153625,0.5273697972297668,1.8885468244552612
50,0.881423830986023,0.4249143600463867,0.7623497843742371,0.6231737732887268
51,0.8818687200546265,0.4249061048030853,0.5100133419036865,2.9658467769622803
52,0.8783092498779297,0.4224678575992584,0.6779038906097412,0.8560636043548584
53,0.8778643012046814,0.4421846270561218,0.72062748670578,0.7462888360023499
54,0.8852058053016663,0.4051831066608429,0.7029372453689575,0.711067259311676
55,0.8816462755203247,0.4189456105232239,0.8454605937004089,0.5618777275085449
56,0.8852058053016663,0.4068604111671448,0.714619517326355,0.904003381729126
57,0.8896551728248596,0.4193897843360901,0.8568090796470642,0.4961989223957062
58,0.8849833011627197,0.40671098232269287,0.8107476830482483,0.551924467086792
59,0.8860956430435181,0.39909520745277405,0.8261014819145203,0.5729483962059021
60,0.8972191214561462,0.3861076235771179,0.6154873371124268,1.055590271949768
61,0.8876529335975647,0.40397757291793823,0.662216305732727,0.8199558854103088
62,0.8916574120521545,0.3947483003139496,0.8591455221176147,0.4886300265789032
63,0.8943270444869995,0.39818307757377625,0.7242990732192993,0.7719775438308716
64,0.9030033349990845,0.3760068714618683,0.7232977151870728,1.0089150667190552
65,0.9010010957717896,0.37409594655036926,0.7890520691871643,0.6312200427055359
66,0.8974416255950928,0.38312873244285583,0.7419893145561218,0.8173828721046448
67,0.9063403606414795,0.3728311061859131,0.7723631262779236,0.650752067565918
68,0.8981090188026428,0.3793923556804657,0.8447930812835693,0.5034824013710022
69,0.8858731985092163,0.3897263705730438,0.5994659662246704,1.0075143575668335
70,0.8998887538909912,0.376015305519104,0.7443257570266724,0.8243719339370728
71,0.9003337025642395,0.37404319643974304,0.6431909203529358,1.0680354833602905
72,0.8989989161491394,0.37611085176467896,0.780707597732544,0.6140788197517395
73,0.906562864780426,0.3663564622402191,0.7553404569625854,0.9525157809257507
74,0.8949944376945496,0.3891477584838867,0.6625500917434692,0.8900781273841858
75,0.8958843350410461,0.3733575642108917,0.6678905487060547,0.8344335556030273
76,0.9005561470985413,0.374451607465744,0.7736982703208923,0.5965276956558228
77,0.9052280187606812,0.3591391444206238,0.7172897458076477,0.8548405766487122
78,0.9136818647384644,0.3446016013622284,0.6905874609947205,0.8887627124786377
79,0.9143492579460144,0.34095022082328796,0.8391188383102417,0.4940294623374939
80,0.9076752066612244,0.3547557592391968,0.8257676959037781,0.5217819213867188
81,0.9036707282066345,0.3599168062210083,0.6261682510375977,1.47507643699646
82,0.9043381810188293,0.3587018549442291,0.6955941319465637,0.9111276865005493
83,0.9076752066612244,0.3473675847053528,0.5210280418395996,1.575398325920105
84,0.9083425998687744,0.343681275844574,0.7446595430374146,0.6424227952957153
85,0.9172413945198059,0.3286093473434448,0.605140209197998,1.1458779573440552
86,0.9107897877693176,0.34610944986343384,0.828771710395813,0.6555960774421692
87,0.9127919673919678,0.3322608470916748,0.8501335382461548,0.5042654871940613
88,0.9192436337471008,0.325842022895813,0.7733644843101501,0.7208955883979797
89,0.9139043092727661,0.3369012475013733,0.7339786291122437,1.0207034349441528
90,0.9147942066192627,0.33540138602256775,0.7773697972297668,0.9037753343582153
91,0.9245828986167908,0.314909428358078,0.7096128463745117,0.7676496505737305
92,0.9121245741844177,0.32630839943885803,0.7830440402030945,0.7546377182006836
93,0.9194660782814026,0.32229605317115784,0.7610146999359131,1.0562301874160767
94,0.9230256080627441,0.31175631284713745,0.6829105615615845,1.713882565498352
95,0.9283648729324341,0.31088143587112427,0.7977303266525269,0.5984192490577698
96,0.9328142404556274,0.2993260622024536,0.8251001238822937,0.6191113591194153
97,0.9223581552505493,0.3161962628364563,0.637182891368866,1.3584436178207397
98,0.9268075823783875,0.30694472789764404,0.8214285969734192,0.7041424512863159
99,0.9263626337051392,0.30659323930740356,0.805741012096405,0.8329157829284668
100,0.9183537364006042,0.3308798372745514,0.7750333547592163,0.7832027077674866
101,0.9216907620429993,0.32492271065711975,0.7953938841819763,0.7289032936096191
102,0.9276974201202393,0.3245728313922882,0.6572096347808838,1.6566423177719116
103,0.9339265823364258,0.3045566976070404,0.8407877087593079,0.6260761022567749
104,0.9317018985748291,0.30200091004371643,0.5056742429733276,7.189263343811035
105,0.9245828986167908,0.3158077299594879,0.5530707836151123,1.9122096300125122
106,0.9292547106742859,0.31741195917129517,0.7920560836791992,0.7948539853096008
107,0.9283648729324341,0.30536073446273804,0.8404539227485657,0.6338807940483093
108,0.9272525310516357,0.3105526268482208,0.784045398235321,0.8816993832588196
109,0.9281423687934875,0.3160371482372284,0.7890520691871643,0.7662526965141296
110,0.9345939755439758,0.3022501766681671,0.785380482673645,0.6379294991493225
111,0.9314793944358826,0.31198322772979736,0.7156208157539368,1.1484870910644531
112,0.9348164796829224,0.2941363751888275,0.8534712791442871,0.6103725433349609
