epoch,accuracy,loss,val_accuracy,val_loss
0,0.8912124633789062,0.8041166067123413,0.8785046935081482,0.7542757391929626
1,0.923915445804596,0.5979962348937988,0.8821762204170227,0.6790122985839844
2,0.9208008646965027,0.5488595962524414,0.8831775784492493,0.6368511319160461
3,0.9256952404975891,0.5100661516189575,0.8821762204170227,0.618754506111145
4,0.9216907620429993,0.48907384276390076,0.8788384795188904,0.6003406643867493
5,0.9201334714889526,0.47709476947784424,0.8808411359786987,0.6009783744812012
6,0.9210233688354492,0.4628933370113373,0.8811749219894409,0.5722936987876892
7,0.9187986850738525,0.45845460891723633,0.8805073499679565,0.5737760066986084
8,0.9250277876853943,0.4464874267578125,0.8825100064277649,0.5708433389663696
9,0.9243603944778442,0.4437858760356903,0.8815087080001831,0.5669960379600525
10,0.9228031039237976,0.43990057706832886,0.8791722059249878,0.5774345993995667
11,0.9252502918243408,0.4383951723575592,0.8791722059249878,0.5780640244483948
12,0.9221357107162476,0.4351211190223694,0.8818424344062805,0.5575204491615295
13,0.9201334714889526,0.43669185042381287,0.8778371214866638,0.5528157353401184
14,0.918576180934906,0.4333987832069397,0.8788384795188904,0.5683466792106628
15,0.9214683175086975,0.43706977367401123,0.8788384795188904,0.5723210573196411
16,0.9194660782814026,0.4394066333770752,0.8811749219894409,0.5786956548690796
17,0.9221357107162476,0.43353334069252014,0.8801735639572144,0.566658079624176
18,0.9223581552505493,0.43357497453689575,0.8808411359786987,0.5698976516723633
19,0.923915445804596,0.43090999126434326,0.8815087080001831,0.5612998604774475
20,0.9214683175086975,0.42874446511268616,0.8815087080001831,0.5655723214149475
21,0.9214683175086975,0.4327564835548401,0.8808411359786987,0.5521118640899658
22,0.9248053431510925,0.4280221164226532,0.8785046935081482,0.5453807711601257
23,0.9205784201622009,0.42234915494918823,0.8788384795188904,0.564393937587738
24,0.9221357107162476,0.432151198387146,0.8788384795188904,0.5561280846595764
25,0.9183537364006042,0.43429145216941833,0.8788384795188904,0.5470829606056213
26,0.9201334714889526,0.42921003699302673,0.8798397779464722,0.5545628666877747
27,0.9187986850738525,0.4310888648033142,0.8825100064277649,0.5665392875671387
28,0.9225806593894958,0.4270017445087433,0.8791722059249878,0.5502027869224548
29,0.9248053431510925,0.4287317097187042,0.8744993209838867,0.5547037124633789
30,0.9228031039237976,0.42441892623901367,0.8788384795188904,0.5675217509269714
31,0.9205784201622009,0.4289516508579254,0.8785046935081482,0.5521022081375122
32,0.9219132661819458,0.4239446520805359,0.8815087080001831,0.5611864328384399
33,0.9250277876853943,0.4191690981388092,0.8788384795188904,0.5556274056434631
34,0.9183537364006042,0.4281405210494995,0.8825100064277649,0.5611565709114075
35,0.9241379499435425,0.42076602578163147,0.8808411359786987,0.5530983209609985
36,0.9219132661819458,0.4247259795665741,0.8811749219894409,0.5520612597465515
37,0.9248053431510925,0.42515406012535095,0.8825100064277649,0.5621845126152039
38,0.9194660782814026,0.428442120552063,0.8818424344062805,0.5591791868209839
39,0.9201334714889526,0.4255468547344208,0.8791722059249878,0.5496149659156799
40,0.9221357107162476,0.42546743154525757,0.8818424344062805,0.5476691126823425
41,0.9236930012702942,0.4237577021121979,0.8831775784492493,0.5507215261459351
42,0.9250277876853943,0.4269528090953827,0.8788384795188904,0.5582095980644226
43,0.9228031039237976,0.43060919642448425,0.8791722059249878,0.5501667261123657
44,0.9245828986167908,0.4284103810787201,0.87950599193573,0.5660929083824158
45,0.9225806593894958,0.4262270927429199,0.8785046935081482,0.5460272431373596
46,0.9252502918243408,0.4240817129611969,0.8821762204170227,0.5447806715965271
47,0.9241379499435425,0.42620378732681274,0.8831775784492493,0.5540589094161987
48,0.9248053431510925,0.4204595685005188,0.8791722059249878,0.5473672151565552
49,0.9276974201202393,0.4270787835121155,0.8785046935081482,0.5555933117866516
50,0.9228031039237976,0.42747926712036133,0.8798397779464722,0.5485794544219971
51,0.9219132661819458,0.42638808488845825,0.8798397779464722,0.5533536672592163
52,0.9245828986167908,0.4205178916454315,0.87950599193573,0.5513956546783447
53,0.9245828986167908,0.42294561862945557,0.8808411359786987,0.5479602813720703
54,0.9221357107162476,0.42566996812820435,0.8835113644599915,0.5680794715881348
