epoch,accuracy,loss,val_accuracy,val_loss
0,0.5608453750610352,7.770102024078369,0.5006675720214844,7.7422194480896
1,0.5988876819610596,6.122139930725098,0.6104806661605835,5.296016693115234
2,0.6106785535812378,4.610150337219238,0.5931241512298584,3.9745235443115234
3,0.6424916386604309,3.3745994567871094,0.5697596669197083,2.9575514793395996
4,0.6527252793312073,2.4545300006866455,0.5253671407699585,2.2039716243743896
5,0.6665183305740356,1.8275583982467651,0.5727636814117432,1.6711301803588867
6,0.6671857833862305,1.4002611637115479,0.5337116122245789,1.3627947568893433
7,0.6687430739402771,1.1266331672668457,0.5754339098930359,1.1481271982192993
8,0.6687430739402771,0.9621754288673401,0.6538718342781067,0.9085801839828491
9,0.6651835441589355,0.852311372756958,0.6234980225563049,0.8599845170974731
10,0.6780867576599121,0.7778127789497375,0.6081441640853882,0.7972717881202698
11,0.6660734415054321,0.7393929958343506,0.6038050651550293,1.050550103187561
12,0.6593993306159973,0.7241666316986084,0.6144859790802002,0.7408283352851868
13,0.6725250482559204,0.7055104374885559,0.537049412727356,0.7949192523956299
14,0.6705228090286255,0.6981156468391418,0.6618825197219849,0.7125686407089233
15,0.6889877915382385,0.6776198148727417,0.6608811616897583,0.6937162280082703
16,0.6727474927902222,0.6854956746101379,0.6675567626953125,0.6884618997573853
17,0.6705228090286255,0.6811450123786926,0.49866488575935364,0.9567294120788574
18,0.6791990995407104,0.6803997755050659,0.5891188383102417,0.7958706617355347
19,0.6680756211280823,0.6775473952293396,0.6638851761817932,0.6819291114807129
20,0.6725250482559204,0.6754515767097473,0.6735647320747375,0.7091658711433411
21,0.6783092617988586,0.6735368371009827,0.5871161818504333,0.7501823902130127
22,0.6709677577018738,0.6740086078643799,0.5030040144920349,6.390726566314697
23,0.6785317063331604,0.6788516044616699,0.6124833226203918,0.7496548295021057
24,0.6674082279205322,0.6798796057701111,0.6151535511016846,0.772645115852356
25,0.6620689630508423,0.6962944269180298,0.5784379243850708,0.7410844564437866
26,0.6716351509094238,0.6706326603889465,0.5934579372406006,0.742124617099762
27,0.6705228090286255,0.6924152374267578,0.5664218664169312,0.778214156627655
